show_id;c_id;first_name;last_name;gender;Age;Country;membership_date;movie_point;device;Enter_Time;Days
s6281;06-8855050;George;Ruthen;Female;35;Russia;9/16/2012;5;PC;03:05;Thursday
s6528;06-8882366;Lorens;Henningham;Female;32;Finland;10.06.2004;4;Tablet;00:06;Friday
s4840;06-8891563;Ulick;Tunkin;Female;73;Kiribati;4/30/2013;5;PC;14:05;Tuesday
s1466;06-8958396;Nikolai;Clunie;Female;58;Sweden;4.04.2006;4;TV;14:19;Saturday
s448;06-9028526;Tabatha;Ruddy;Male;39;Belgium;7/26/2019;5;PC;05:27;Saturday
s6472;06-9140329;Niki;Brakewell;Male;34;Ghana;8.11.2004;3;Tablet;10:03;Sunday
s4778;06-9146251;Obadias;Pietz;Male;72;Gabon;2/27/2015;1;PC;05:23;Wednesday
s4186;06-9170406;Molly;Apdell;Female;38;Algeria;8/15/2018;4;Tablet;05:22;Friday
s8264;06-9287148;Flori;Tatem;Male;69;Iran;12.06.2004;4;TV;17:22;Thursday
s1266;06-9444188;Rosemaria;Nancarrow;Male;58;Thailand;9/27/2015;3;Mobile;06:48;Monday
s6279;06-9483858;Arnaldo;Thunder;Female;52;Bangladesh;6.11.2016;3;PC;13:52;Monday
s6516;06-9498321;Kerry;Coogan;Female;59;Greece;1/30/2012;5;Mobile;04:59;Wednesday
s4920;06-9573037;Alissa;Brock;Male;25;Morocco;6.02.2007;4;Mobile;10:20;Thursday
s4863;06-9574214;Bert;Cypler;Male;60;Luxembourg;7/14/2020;;Tablet;09:02;Sunday
s8529;06-9581662;Lorne;FitzAlan;Male;44;Sierra Leone;9/22/2007;4;PC;00:34;Tuesday
s1119;06-9643118;Powell;Skunes;Female;62;Ivory Coast;12/30/2008;5;Mobile;10:18;Monday
s7827;06-9691220;Shannah;Bamfield;Female;26;Senegal;12/14/2013;3;Mobile;04:36;Sunday
s3655;06-9706227;Margaux;Norquay;Male;40;Fiji;1/25/2016;1;TV;04:07;Monday
s5887;06-9718744;Gnni;Filipovic;Female;40;Bahrain;6/28/2012;4;TV;01:51;Friday
s4157;06-9739832;Debby;Brody;Male;66;Guatemala;12/15/2005;1;Tablet;14:09;Wednesday
s2750;06-9813859;Marleah;Marler;Male;59;Montenegro;2/23/2012;5;Tablet;02:19;Saturday
s8667;06-9828888;Ellyn;Byfford;Female;28;South Korea;8.11.2006;3;Tablet;05:03;Monday
s2697;06-9931910;Celene;Rene;Male;56;Greece;6/28/2007;3;TV;00:15;Friday
s3928;06-9948352;Alistair;Pirelli;Male;62;Sierra Leone;2/21/2012;2;Tablet;21:27;Wednesday
s5685;06-9955942;Naoma;Barney;Male;32;Ukraine;10.07.2013;4;PC;12:12;Tuesday
s6809;06-9979233;Artair;Stobbie;Female;68;San Marino;6/17/2002;4;TV;11:23;Wednesday
s8011;07-0025057;Fayina;Bruster;Female;75;Congo (Brazzaville);1.09.2009;;Mobile;12:04;Saturday
s1865;07-0127109;Sammie;Kiehne;Male;79;Lebanon;10/30/2010;3;PC;05:17;Wednesday
s8065;07-0173932;Samuel;Starte;Female;58;Slovakia;6/28/2010;1;Mobile;08:02;Monday
s555;07-0177926;Delinda;Ausello;Male;57;North Korea;5/31/2008;;Tablet;04:02;Wednesday
s1591;07-0499720;Sapphire;Berwick;Male;33;Saint Lucia;9.02.2013;3;PC;01:32;Monday
s1678;07-0516733;Stephi;Humber;Female;40;Saint Kitts and Nevis;9/30/2001;3;Mobile;10:27;Friday
s1669;07-0603198;Osgood;Mews;Male;23;Madagascar;11/19/2019;2;Tablet;16:19;Saturday
s5203;07-0603203;Natka;Moyer;Female;74;Taiwan;4/14/2010;4;PC;20:45;Tuesday
s5806;07-0617964;Nealy;Bestwerthick;Male;51;Brazil;1/26/2017;4;Mobile;08:19;Monday
s1740;07-0676296;Cosmo;Duce;Female;40;Gambia;6/26/2007;4;Tablet;15:53;Saturday
s7900;07-0699705;Donnie;Havenhand;Male;18;Central African Republic;3.07.2010;4;TV;01:59;Tuesday
s3857;07-0712483;Salli;Bordiss;Female;18;Laos;12/15/2009;4;PC;06:51;Wednesday
s16;07-0725783;Shem;Scates;Female;34;India;6/26/2001;4;PC;23:19;Monday
s4405;07-0750862;Theda;Writtle;Female;20;Tanzania;11/19/2011;1;TV;10:54;Wednesday
s252;07-0758416;Mervin;Noice;Female;18;Turkmenistan;1/19/2003;;TV;18:46;Monday
s1937;07-0760682;Jervis;Boulsher;Female;22;Honduras;3/27/2010;2;Mobile;17:36;Thursday
s5029;07-0777821;Donica;Locks;Female;32;Cambodia;11/30/2008;5;Mobile;22:33;Wednesday
s4167;07-0787402;Jarad;Hawney;Male;57;Guatemala;11/19/2017;4;TV;07:05;Wednesday
s1107;07-0828662;Iago;Kisby;Male;38;Egypt;8/19/2015;;Tablet;18:08;Tuesday
s8317;07-0864122;Crysta;Dowda;Male;71;Iran;3.12.2020;5;Tablet;20:14;Sunday
s7306;07-0981205;Bondie;Bonnette;Female;18;Latvia;5/22/2013;;PC;04:01;Friday
s4082;07-0988908;Berke;Harlow;Male;34;Ukraine;11/16/2016;3;Mobile;09:58;Friday
s4647;07-1018029;Amalee;Crawshaw;Female;58;Mali;5.07.2003;;Tablet;19:44;Sunday
s8771;07-1051476;Lem;Michell;Female;56;Monaco;5/14/2008;5;Tablet;23:47;Saturday
s5846;07-1094450;Klara;Dassindale;Female;44;Costa Rica;4.05.2013;4;TV;09:40;Wednesday
s2504;07-1171302;Sybille;Ettritch;Male;37;United States;7/30/2002;4;PC;03:39;Sunday
s6600;07-1173657;Rex;Cheesman;Male;22;Paraguay;2/21/2012;;Mobile;06:42;Wednesday
s8659;07-1216320;Vitia;Dockrell;Male;73;Papua New Guinea;11.11.2017;3;Mobile;03:40;Sunday
s3591;07-1239125;Denny;Greason;Male;57;Lebanon;3/18/2014;3;Mobile;00:48;Thursday
s2529;07-1320417;Vally;Mum;Male;79;Georgia;4/20/2007;4;TV;22:38;Tuesday
s5635;07-1372584;Donnie;Ruttgers;Male;39;Eritrea;4/27/2010;;Mobile;11:02;Saturday
s5135;07-1403403;Elsbeth;Stapley;Male;55;Senegal;6.07.2003;5;TV;18:32;Sunday
s4138;07-1480478;Gabriela;Grouer;Non-Conforming;44;Portugal;10.04.2015;2;Tablet;22:08;Sunday
s5944;07-1541608;Dana;Calabry;Male;24;Libya;8/27/2009;;Mobile;09:25;Tuesday
s6573;07-1559052;Nance;Brinded;Male;54;Albania;2.09.2009;5;Tablet;16:38;Thursday
s536;07-1561782;Dick;Fullard;Female;32;India;11/30/2008;1;PC;07:24;Friday
s3047;07-1632962;Rubetta;Dupree;Male;25;Rwanda;3/31/2010;3;Mobile;18:39;Monday
s2892;07-1649451;Emera;Kemball;Female;32;Syria;11/28/2018;3;PC;15:22;Friday
s3838;07-1656989;Maiga;Sier;Female;33;Sweden;11/24/2010;4;TV;04:49;Saturday
s870;07-1732515;Miltie;Scothron;Male;79;Latvia;8.02.2008;3;TV;01:02;Friday
s2481;07-1755738;Martynne;Stolte;Male;51;Portugal;11/26/2013;4;PC;11:40;Sunday
s5016;07-1778522;Quint;Jankin;Female;53;Burkina Faso;4/30/2016;2;PC;04:05;Thursday
s3510;07-1810225;Ketti;Callcott;Female;24;Liechtenstein;7.03.2005;5;Mobile;00:49;Thursday
s2649;07-1862203;Gustavo;Fishleigh;Male;37;Yemen;10/17/2005;4;Tablet;01:41;Friday
s3826;07-1894645;Lettie;Jancar;Female;65;Montenegro;9/18/2007;3;Mobile;23:35;Wednesday
s4525;07-1975632;Hannie;Moncrefe;Female;30;United States;7/14/2016;4;Tablet;16:48;Tuesday
s1758;07-2133009;Stepha;Newburn;Male;44;Gambia;4/23/2011;1;Mobile;09:18;Monday
s4159;07-2154982;Madonna;Cofax;Female;32;New Zealand;4/22/2005;3;Tablet;22:18;Wednesday
s2584;07-2168841;Ardyce;Kordes;Female;45;Burundi;11/15/2019;3;TV;09:52;Sunday
s7409;07-2291531;Hilarius;Matevushev;Male;44;San Marino;5/22/2001;4;TV;05:17;Monday
s823;07-2341539;Aggy;Mankor;Male;39;United States;1/21/2001;3;Tablet;00:40;Friday
s5164;07-2346231;Carly;Durbyn;Male;18;Uganda;9/19/2006;4;Mobile;02:48;Wednesday
s5695;07-2478832;Bonnibelle;Eddies;Male;57;Canada;10/15/2004;;Mobile;14:13;Thursday
s3322;07-2513973;Darelle;Page;Male;42;Mauritania;3/20/2006;;Mobile;03:28;Tuesday
s7517;07-2535412;Grayce;Draysay;Male;73;Italy;2/14/2019;5;Mobile;17:25;Saturday
s822;07-2537803;Corbin;Corston;Male;27;Mozambique;12.08.2004;4;TV;22:46;Thursday
s1042;07-2631397;Trina;Lympenie;Male;39;Palestine;1/22/2020;3;PC;11:26;Monday
s5863;07-2669632;Merrie;Tricker;Female;37;Qatar;10/26/2012;3;Mobile;21:38;Monday
s8041;07-2720438;Edie;Benettolo;Female;60;Singapore;7/19/2012;3;PC;07:12;Saturday
s5605;07-2727940;Zeke;Skilbeck;Male;48;Qatar;3/17/2010;3;Mobile;05:05;Monday
s8233;07-2831692;Emelita;Gadie;Female;64;Ecuador;11/30/2004;3;TV;15:26;Friday
s6836;07-2857328;Gilles;Kenworthey;Female;20;Denmark;6/21/2004;2;PC;17:30;Monday
s4624;07-3006410;Jeddy;Porker;Male;56;Australia;11/30/2002;3;Tablet;08:37;Thursday
s7744;07-3019920;Aldon;Fasler;Female;41;Zambia;1/15/2015;5;Mobile;09:06;Thursday
s2663;07-3133831;Jasper;Fitzsimons;Female;69;Saint Kitts and Nevis;6/25/2008;5;TV;12:18;Sunday
s8398;07-3154616;Claudius;Schooling;Female;65;Taiwan;7/21/2020;3;PC;06:00;Friday
s5411;07-3259633;Therine;Burgott;Male;73;Albania;1/14/2020;;PC;05:06;Saturday
s3512;07-3263457;Mirabel;Busch;Male;55;Sierra Leone;5/25/2003;;TV;10:09;Tuesday
s6824;07-3267254;Davita;Eagan;Female;70;Namibia;10.09.2019;;PC;10:26;Wednesday
s7900;07-3283732;Eugenius;Alesbrook;Male;38;Solomon Islands;9.09.2012;5;Tablet;14:54;Saturday
s1154;07-3285563;Cory;Feak;Male;25;Nepal;3.01.2004;4;TV;17:12;Saturday
s4548;07-3297403;Meagan;Sutworth;Female;53;Jamaica;3.01.2005;4;Tablet;20:25;Tuesday
s7170;07-3300909;Clarabelle;Ellesmere;Male;58;Bahamas;9.09.2012;4;Mobile;05:41;Thursday
s5372;07-3345553;Orren;Suche;Female;43;Malawi;10/30/2019;;TV;04:53;Friday
s7759;07-3470241;Suzette;Cheyne;Male;35;Argentina;4.05.2005;4;Mobile;10:00;Saturday
s8486;07-3589959;Lockwood;Shiel;Female;38;Laos;8.11.2001;4;PC;01:56;Sunday
s5014;07-3639630;Lulu;Kitman;Female;39;Guinea-Bissau;8/23/2016;5;TV;13:52;Wednesday
s7913;07-3739339;Sharleen;Bridgewood;Female;57;Pakistan;8/19/2007;5;TV;03:32;Sunday
s7341;07-3799237;Aindrea;Fortesquieu;Female;33;Ivory Coast;2/28/2020;3;Tablet;00:31;Wednesday
s3190;07-3806832;Llewellyn;Wathey;Male;58;France;3.04.2015;4;PC;19:27;Wednesday
s2870;07-3886257;Leila;Charon;Female;48;Laos;8/19/2005;5;Tablet;06:20;Friday
s6944;07-3922057;Barbee;Ferrario;Male;25;Kiribati;4.12.2005;1;Mobile;23:57;Tuesday
s4423;07-3971617;Bettine;Petrello;Male;26;Mexico;2/21/2003;2;Tablet;14:47;Saturday
s1734;07-3975399;Derrick;Brandes;Non-Conforming;67;Paraguay;5.09.2013;2;Tablet;18:44;Sunday
s8067;07-4015888;Shelli;Macey;Male;53;Somalia;6/27/2001;4;Mobile;23:49;Friday
s4759;07-4049456;Rani;Chace;Male;44;Finland;2.03.2013;5;PC;04:43;Friday
s7747;07-4058756;Luci;Duesberry;Male;34;Trinidad and Tobago;10/15/2013;3;Mobile;12:33;Wednesday
s2510;07-4064677;Grissel;Neward;Female;45;Luxembourg;8/18/2019;3;TV;10:20;Saturday
s309;07-4195761;Mack;Bruyns;Female;76;Barbados;12/29/2012;4;Mobile;03:24;Thursday
s4572;07-4199097;Rhiamon;Toderini;Female;55;Lesotho;11.04.2020;;PC;01:57;Saturday
s401;07-4247893;Oralia;Fairlaw;Male;72;Brunei;2/15/2010;5;Tablet;23:23;Monday
s397;07-4284424;Klara;Endrighi;Female;40;Albania;9/22/2007;4;Tablet;00:15;Saturday
s6602;07-4322941;Roi;Mc Faul;Male;35;Equatorial Guinea;8/21/2005;5;Mobile;06:49;Friday
s688;07-4385019;Michaelina;Dannett;Male;25;Mauritania;5/29/2004;4;Tablet;11:08;Tuesday
s738;07-4394605;Melissa;Aksell;Male;37;Yemen;4/25/2008;2;Tablet;15:39;Wednesday
s4337;07-4397512;Tynan;Cummine;Female;19;Nepal;10.02.2001;3;Mobile;03:55;Thursday
s3585;07-4432399;Leopold;Aysh;Male;33;Singapore;7.11.2017;3;PC;22:25;Wednesday
s5178;07-4442046;Mildred;Mearing;Male;40;Italy;4/28/2009;3;PC;06:36;Saturday
s6376;07-4454121;Kary;Adamec;Male;54;Kuwait;11/18/2016;5;PC;12:07;Saturday
s5943;07-4487426;Ricardo;Ionnisian;Female;26;Canada;9/22/2013;4;PC;19:37;Thursday
s1139;07-4494560;Nolan;Strass;Female;69;Afghanistan;6/18/2004;;TV;15:01;Monday
s2887;07-4610068;Lewie;Jocic;Male;32;Ethiopia;7/15/2001;4;Tablet;14:20;Tuesday
s3101;07-4616610;Angel;Fealty;Female;58;Brazil;3/20/2018;3;TV;06:01;Tuesday
s1322;07-4660789;Waylon;Ayerst;Male;76;India;8/29/2018;3;Mobile;10:39;Saturday
s3950;07-4723395;Toinette;Greatbatch;Female;26;Senegal;7.04.2014;2;Mobile;07:17;Monday
s642;07-4772868;Faulkner;Jarville;Male;38;Latvia;1.01.2007;4;PC;08:50;Monday
s4170;07-4792340;Flory;Antonucci;Male;28;Suriname;4/17/2001;5;TV;01:01;Monday
s2758;07-4803037;Lenka;Goter;Male;70;Kyrgyzstan;11.12.2011;1;Mobile;22:10;Tuesday
s1252;07-4859357;Licha;Sperwell;Female;51;Marshall Islands;5.05.2002;1;Tablet;19:41;Friday
s4504;07-4905859;Blondelle;Coppin;Female;33;Bulgaria;1/15/2005;5;PC;05:14;Friday
s2182;07-4911904;Carlynn;Tytherton;Female;73;Sweden;11.04.2006;5;TV;23:20;Saturday
s706;07-4974576;Quinn;Rutter;Female;37;Greece;2/21/2013;5;PC;10:04;Thursday
s3431;07-5085930;Willabella;Toretta;Female;50;Saint Lucia;6/13/2020;4;PC;04:42;Sunday
s3985;07-5113010;Tally;Bulleyn;Male;48;Panama;4/16/2020;4;TV;12:02;Tuesday
s1692;07-5131387;Joseph;Rubertelli;Female;27;Nepal;9/24/2017;;Tablet;23:03;Friday
s1215;07-5149267;Cyrille;Deinhardt;Female;44;Samoa;3.08.2003;4;PC;23:43;Monday
s2410;07-5206858;Melody;Baynton;Female;30;Samoa;11/25/2008;;Mobile;17:58;Thursday
s8722;07-5252199;Bari;Pasticznyk;Male;75;Saint Vincent;8.12.2002;3;Tablet;05:08;Saturday
s2179;07-5255954;Moishe;Barson;Female;48;Cameroon;3/18/2017;2;TV;13:42;Monday
s432;07-5581522;Dar;Warrington;Female;73;China;8.07.2008;2;Tablet;06:30;Monday
s2916;07-5605743;Cyrus;Brunroth;Female;37;Saint Vincent;3.05.2019;3;PC;12:23;Wednesday
s677;07-5827196;Gardie;Olivas;Male;69;Egypt;10/23/2005;1;Mobile;19:08;Friday
s7540;07-5863762;Kassia;Basset;Male;47;Greece;1/20/2013;5;Tablet;02:42;Friday
s7353;07-5872233;Xenos;Erickssen;Male;21;Romania;12.06.2012;2;Tablet;00:44;Tuesday
s6195;07-5882711;Urbain;Wenden;Male;35;Germany;8.06.2004;5;PC;05:14;Saturday
s977;07-5981160;Editha;Oakeshott;Female;51;Libya;6/26/2009;1;PC;19:46;Monday
s7476;07-6023860;Edward;Bambury;Male;30;Lesotho;12/16/2012;;Tablet;15:13;Tuesday
s5764;07-6048146;Aldus;Bartlomiejczyk;Male;39;Malaysia;9.11.2011;5;TV;23:47;Thursday
s6373;07-6071501;Alys;Jakolevitch;Male;38;Qatar;5/16/2015;5;Mobile;15:16;Monday
s3776;07-6140886;Leopold;Benettini;Male;59;Sweden;2/17/2005;3;Tablet;12:12;Friday
s1124;07-6180217;Huntley;Demko;Female;38;Tunisia;10/31/2008;4;Mobile;03:47;Saturday
s2108;07-6185728;Herbert;Clayton;Female;30;Albania;4.12.2018;4;Mobile;17:30;Tuesday
s5086;07-6198364;Adella;Humbee;Male;28;Iraq;1/25/2001;;PC;14:47;Tuesday
s3664;07-6218094;Von;Springall;Male;36;Bahamas;12/17/2017;3;Mobile;20:06;Monday
s3934;07-6219433;Willie;Gomme;Female;36;Denmark;1/21/2011;2;TV;06:51;Sunday
s8289;07-6238792;Letisha;Daish;Female;52;Palau;7.07.2010;;Mobile;23:29;Monday
s233;07-6256757;Batsheva;De Cruze;Female;48;Russia;5/17/2017;3;Mobile;09:46;Saturday
s5819;07-6268630;Babette;Drohun;Female;33;Tonga;12.06.2007;;Tablet;17:55;Sunday
s6565;07-6280113;Ulick;Filoniere;Male;37;Nepal;9.08.2020;;TV;21:03;Thursday
s8753;07-6308926;Dulcinea;Cowely;Female;78;Kyrgyzstan;6.07.2017;;TV;08:42;Sunday
s6474;07-6312400;Emanuele;Mitrovic;Female;48;Bahamas;11/17/2012;3;TV;09:58;Sunday
s1688;07-6350010;Darla;Spinola;Female;29;Fiji;3/25/2013;3;TV;08:53;Monday
s2799;07-6394247;Edouard;Zamora;Male;30;Barbados;7/18/2010;1;Tablet;19:52;Tuesday
s606;07-6454480;Mozes;Dightham;Male;61;Barbados;9.06.2003;5;PC;04:02;Wednesday
s4674;07-6510616;Kelsy;Richemond;Female;63;Croatia;10/27/2018;5;Mobile;14:08;Friday
s3491;07-6596015;Jed;Petticrew;Male;60;Spain;6/27/2013;2;PC;13:13;Sunday
s1244;07-6693314;Mirna;Bertolaccini;Male;63;Malaysia;8.04.2007;3;Mobile;20:19;Sunday
s7897;07-6732585;Katee;Venmore;Female;58;Jamaica;11/23/2014;;Tablet;11:55;Wednesday
s1560;07-6756175;Neala;Hassey;Male;68;United States;12.09.2010;;Mobile;04:58;Tuesday
s8502;07-6846147;Perren;Touret;Female;30;Micronesia;2.06.2010;;PC;22:49;Monday
s3327;07-6874149;Sher;Bottrill;Male;48;Grenada;8.02.2004;2;Mobile;02:15;Monday
s2177;07-6937475;Shauna;Glenton;Male;64;Russia;12/23/2008;2;Mobile;05:27;Sunday
s686;07-7005940;Eilis;Vinnick;Male;29;Gabon;11/13/2003;4;TV;22:48;Sunday
s1453;07-7106619;Lovell;Brierly;Female;44;San Marino;1/22/2019;3;TV;00:14;Monday
s1120;07-7122683;Nilson;Serrurier;Male;32;Mauritius;4.10.2016;5;PC;02:03;Friday
s8197;07-7146226;Vasilis;Bunt;Female;33;Finland;10/20/2005;5;TV;19:01;Wednesday
s4841;07-7196631;Martguerita;Arundale;Male;30;Congo (Brazzaville);4/23/2007;4;Mobile;18:29;Tuesday
s2915;07-7197066;Chaddy;Cranham;Female;51;Dominican Republic;6/13/2012;3;TV;10:24;Monday
s6517;07-7212068;Kalle;Bresnahan;Male;30;Somalia;9.11.2011;4;Mobile;01:36;Tuesday
s2892;07-7239989;Godart;Parton;Female;30;Bahrain;2/27/2008;5;TV;17:56;Wednesday
s5777;07-7245490;Gaylene;Bazely;Male;69;Kyrgyzstan;9/27/2013;3;TV;10:55;Wednesday
s3602;07-7425482;Sindee;Rosewall;Non-Conforming;30;Benin;2.09.2007;1;Mobile;14:28;Tuesday
s2968;07-7431003;Clarie;Cauley;Male;54;Czech Republic;11/27/2013;;PC;07:37;Thursday
s2982;07-7481127;Kirbee;McTrustey;Female;73;Egypt;8/16/2009;1;PC;04:48;Saturday
s3104;07-7506459;Brok;Sanham;Male;37;Finland;10/19/2015;5;TV;10:54;Saturday
s3024;07-7526345;Cordelie;Grisenthwaite;Female;38;Georgia;5/26/2016;1;Tablet;01:24;Thursday
s7905;07-7559272;Lydie;Rigney;Male;31;Colombia;12.03.2008;2;PC;07:22;Friday
s6189;07-7578902;Dacie;Ardern;Female;25;Grenada;10/16/2014;;Tablet;08:37;Tuesday
s1183;07-7585141;Allie;Toner;Male;65;Belize;4.12.2012;;Mobile;04:20;Thursday
s1812;07-7602914;Sharlene;Everiss;Male;48;Mauritania;1/16/2020;;Tablet;13:22;Wednesday
s4402;07-7628163;Revkah;MacVaugh;Male;39;Finland;5/13/2008;1;Mobile;20:14;Thursday
s3707;07-7650305;Masha;Stendell;Male;19;Switzerland;8/20/2012;5;PC;12:05;Wednesday
s4203;07-7748954;Alix;Ferguson;Female;68;Ecuador;10.09.2016;5;PC;21:32;Saturday
s6215;07-7800500;Lanna;Mongin;Male;19;Dominican Republic;10/16/2014;;Tablet;11:26;Wednesday
s4126;07-7878423;Karine;Dello;Female;41;Mauritius;10/26/2004;4;PC;18:33;Friday
s2601;07-7910593;Merle;Heigold;Female;21;Ethiopia;8.10.2008;3;Mobile;20:53;Saturday
s2450;07-8051749;Janeta;Worner;Male;56;Moldova;10.08.2018;3;Mobile;13:00;Monday
s1417;07-8103925;Zaria;Milan;Female;48;Philippines;11/14/2015;1;Mobile;08:06;Friday
s6193;07-8132416;Chadd;Steagall;Female;19;Saint Lucia;8/27/2020;5;PC;13:14;Thursday
s2149;07-8170719;Bendite;Selkirk;Female;40;Slovenia;11.06.2005;4;Mobile;12:22;Monday
s22;07-8244857;Albrecht;Patsall;Male;39;South Africa;8.06.2020;5;Mobile;22:50;Tuesday
s6345;07-8284449;Templeton;Barhams;Female;45;Saint Vincent;7.05.2007;5;Tablet;15:55;Thursday
s8497;07-8293577;Jorie;Baynom;Female;66;Mozambique;4.10.2010;;Tablet;22:21;Monday
s1832;07-8321099;Bonny;Warder;Female;70;Timor-Leste;10.11.2019;4;Mobile;16:57;Tuesday
s1212;07-8331920;Nollie;Goddert.sf;Male;56;Tuvalu;9.05.2018;1;Tablet;19:55;Sunday
s254;07-8394872;Madel;Madgewick;Female;30;Namibia;12/13/2019;2;Mobile;03:40;Thursday
s7147;07-8425541;Reinwald;Reinbech;Male;21;Sierra Leone;9/22/2016;;PC;11:27;Tuesday
s3963;07-8537025;Redford;Garlinge;Female;19;Rwanda;7.12.2004;5;TV;03:13;Wednesday
s1833;07-8636599;Whitby;Christauffour;Female;69;Kenya;2/19/2005;1;Mobile;11:34;Sunday
s1509;07-8752293;Josefa;Salleir;Female;50;Angola;11/19/2014;4;TV;17:03;Tuesday
s7826;07-8788358;Even;Luckie;Male;21;Mauritius;9.03.2017;3;TV;12:51;Saturday
s8069;07-8808922;Morna;Bladge;Male;28;Angola;8.08.2018;;TV;17:48;Friday
s95;07-8813479;Allis;Fayter;Male;65;Norway;7.04.2010;3;Tablet;11:38;Monday
s4601;07-8864428;Stoddard;Schiefersten;Male;30;Sweden;1.11.2013;4;Mobile;11:01;Tuesday
s8794;07-8865082;Pablo;Durn;Female;39;South Africa;3.03.2004;3;Mobile;20:57;Tuesday
s1155;07-8869661;Jarib;Flanner;Male;49;Benin;11/15/2016;1;TV;06:10;Sunday
s2211;07-8869703;Michaelina;Smallpeice;Female;27;China;8.03.2019;4;TV;05:08;Tuesday
s6468;07-8966029;Emylee;MacNab;Female;59;Ukraine;7/27/2008;1;Mobile;04:02;Sunday
s889;07-8973612;Tremayne;Jeakins;Female;39;Guinea;11.03.2013;3;Tablet;04:12;Sunday
s6774;07-8984217;Hubey;Buxy;Female;26;Sri Lanka;4/24/2019;;Tablet;20:46;Wednesday
s4117;07-9107566;Mahmoud;Heintsch;Male;73;Malawi;11/25/2016;4;PC;18:49;Wednesday
s4084;07-9192571;Dani;Moyles;Male;38;Paraguay;3/31/2013;2;TV;08:19;Friday
s1540;07-9248440;Thatch;Hewson;Male;35;Dominican Republic;9/14/2002;;Tablet;09:45;Friday
s2907;07-9250329;Catha;Markel;Male;76;Norway;5/20/2002;4;PC;13:56;Friday
s7774;07-9337831;Evelyn;Scones;Male;58;Saint Lucia;8/14/2014;2;TV;22:22;Tuesday
s1840;07-9402167;Wadsworth;Burress;Male;48;Suriname;9.01.2010;5;TV;08:47;Wednesday
s279;07-9405238;Morena;Fowley;Female;47;Jordan;1/28/2006;3;PC;10:06;Tuesday
s6424;07-9540298;Julietta;Haynesford;Male;64;China;1.08.2014;3;Mobile;15:10;Wednesday
s8602;07-9554135;Gwendolyn;Covington;Female;39;Namibia;9.11.2003;3;Tablet;22:39;Saturday
s5401;07-9637003;Kassi;Richings;Female;57;United Kingdom;4.04.2020;5;Mobile;23:05;Saturday
s4643;07-9642232;Rubie;Falloon;Female;44;Tajikistan;2/13/2009;;Mobile;04:00;Sunday
s6019;07-9657836;Wade;Notley;Female;75;North Korea;4/25/2020;;Tablet;06:41;Friday
s609;07-9723603;Antonie;Cutbush;Female;40;Ivory Coast;12/17/2010;4;Tablet;14:27;Wednesday
s7098;07-9821273;Ola;McCurlye;Male;33;Guyana;4/14/2011;3;TV;16:09;Wednesday
s1090;07-9880967;Norri;Lukasen;Male;42;Russia;12/29/2004;2;Tablet;20:49;Tuesday
s1399;07-9907680;Ax;Alishoner;Male;68;Turkmenistan;8/28/2016;;Tablet;12:42;Wednesday
s5874;07-9941278;Danya;Greiswood;Female;30;Guyana;1.04.2004;3;PC;18:52;Monday
s3604;07-9992281;Marven;Sehorsch;Male;22;Egypt;10.02.2020;2;Mobile;01:55;Saturday
s8662;08-0001097;Montgomery;Skep;Female;48;Barbados;8.12.2014;3;Mobile;01:03;Tuesday
s5692;08-0064260;Britt;Iacomettii;Male;20;Palau;5.09.2008;;TV;10:40;Friday
s1067;08-0106651;Eb;De L'Isle;Female;76;Iceland;4/29/2003;4;Tablet;08:03;Monday
s4694;08-0144129;Lezlie;Forsdyke;Female;34;Cambodia;3.06.2005;4;Mobile;08:16;Friday
s4959;08-0151847;Bryan;Tumpane;Male;43;Japan;9/29/2011;;Tablet;22:24;Sunday
s750;08-0220045;Hinda;Bourdis;Female;53;Dominican Republic;8.12.2016;;TV;23:48;Sunday
s8790;08-0351320;Norah;Pakes;Male;68;Liechtenstein;7/19/2014;3;Mobile;05:19;Sunday
s1167;08-0356471;Maible;Deane;Female;32;Kuwait;11/17/2007;4;Mobile;16:40;Saturday
s753;08-0462375;Oona;Waren;Female;51;Burkina Faso;9/25/2007;5;PC;03:41;Sunday
s3210;08-0560479;Neddy;Brownstein;Female;48;Eritrea;12/14/2015;;Mobile;11:55;Thursday
s3205;08-0561191;Meaghan;Thumnel;Male;54;Palau;9/29/2006;5;PC;15:11;Wednesday
s7443;08-0683288;Kattie;Diehn;Female;22;Nigeria;8.04.2017;3;PC;06:43;Wednesday
s8333;08-0688711;Osborn;Schowenburg;Male;24;Chile;6/17/2009;3;TV;13:55;Wednesday
s5845;08-0900018;Sanford;Ollie;Male;39;Israel;9.10.2016;;TV;01:25;Friday
s8172;08-0951972;Alecia;Corn;Male;29;Canada;2/20/2015;5;PC;22:31;Thursday
s2572;08-0994721;Terza;Wragge;Male;43;Bulgaria;3/20/2014;;Tablet;22:23;Monday
s2622;08-1007649;Doti;Boltwood;Female;48;Finland;8.11.2003;5;Tablet;20:23;Sunday
s5958;08-1100865;Gusti;Kilday;Male;37;Russia;4.05.2013;3;Tablet;19:10;Thursday
s4966;08-1101320;Judie;Parkisson;Female;34;United Kingdom;5.04.2009;3;Mobile;13:06;Wednesday
s3850;08-1101808;Alia;Hallwood;Male;63;Cabo Verde;4/18/2001;1;Mobile;09:38;Thursday
